keyword,file,count
feature,E:\football_v\05_MODEL_AI\MODEL_LAYER\model_interface.py,1
features,E:\football_v\05_MODEL_AI\MODEL_LAYER\model_interface.py,1
feature,E:\football_v\05_MODEL_AI\MODEL_LAYER\models\dixon_coles_model.py,1
features,E:\football_v\05_MODEL_AI\MODEL_LAYER\models\dixon_coles_model.py,1
feature,E:\football_v\05_MODEL_AI\MODEL_LAYER\models\elo_model.py,5
features,E:\football_v\05_MODEL_AI\MODEL_LAYER\models\elo_model.py,5
history,E:\football_v\05_MODEL_AI\MODEL_LAYER\models\elo_model.py,9
rating,E:\football_v\05_MODEL_AI\MODEL_LAYER\models\elo_model.py,28
feature,E:\football_v\05_MODEL_AI\MODEL_LAYER\models\poisson_model.py,1
features,E:\football_v\05_MODEL_AI\MODEL_LAYER\models\poisson_model.py,1
feature,E:\football_v\05_MODEL_AI\MODEL_LAYER\models\xgboost_model.py,1
features,E:\football_v\05_MODEL_AI\MODEL_LAYER\models\xgboost_model.py,1
feature,E:\football_v\05_MODEL_AI\MODEL_LAYER\tests\model_layer_v1.3_full_test.py,1
feature_store,E:\football_v\05_MODEL_AI\MODEL_LAYER\tests\model_layer_v1.3_full_test.py,1
history,E:\football_v\05_MODEL_AI\MODEL_LAYER\tests\test_elo_model_migration.py,4
rating,E:\football_v\05_MODEL_AI\MODEL_LAYER\tests\test_elo_model_migration.py,2
rank,E:\football_v\06_PREDICTION_ENGINE\correct_score_calculator.py,4
ranking,E:\football_v\06_PREDICTION_ENGINE\correct_score_calculator.py,2
feature,E:\football_v\06_PREDICTION_ENGINE\prediction_service.py,2
features,E:\football_v\06_PREDICTION_ENGINE\prediction_service.py,2
feature,E:\football_v\07_AI_ORCHESTRATION_LAYER\data_pipeline\feature_pipeline.py,2
schedule,E:\football_v\07_AI_ORCHESTRATION_LAYER\orchestration_core\task_scheduler.py,3
feature,E:\football_v\07_BACKTEST_AI\feature_feedback.py,3
historical,E:\football_v\07_BACKTEST_AI\historical_match_loader.py,1
schedule,E:\football_v\07_BACKTEST_AI\optimization_scheduler.py,3
form,E:\football_v\07_BACKTEST_AI\strategy_performance.py,1
feature,E:\football_v\07_BACKTEST_AI\tests\backtest_system_v1.3_full_test.py,1
historical,E:\football_v\07_BACKTEST_AI\tests\backtest_system_v1.3_full_test.py,1
form,E:\football_v\07_BACKTEST_AI\tests\backtest_system_v1.3_full_test.py,1
schedule,E:\football_v\07_BACKTEST_AI\tests\backtest_system_v1.3_full_test.py,1
rank,E:\football_v\07_BACKTEST_SYSTEM\model_comparison\comparison_engine.py,1
ranking,E:\football_v\07_BACKTEST_SYSTEM\model_comparison\comparison_engine.py,1
rank,E:\football_v\07_BACKTEST_SYSTEM\tests\backtest_system_test.py,1
ranking,E:\football_v\07_BACKTEST_SYSTEM\tests\backtest_system_test.py,1
feature,E:\football_v\08_DECISION_INTELLIGENCE_LAYER\explanation_engine\explanation_manager.py,1
schedule,E:\football_v\09_AI_ORCHESTRATION_LAYER\task_scheduler.py,3
schedule,E:\football_v\09_AI_ORCHESTRATION_LAYER\tests\orchestration_layer_v1.3_full_test.py,1
recent,E:\football_v\09_MODEL_EXPLANATION_ENGINE\dixon_coles_explainer\dixon_coles_explainer.py,1
form,E:\football_v\09_MODEL_EXPLANATION_ENGINE\dixon_coles_explainer\dixon_coles_explainer.py,1
rating,E:\football_v\09_MODEL_EXPLANATION_ENGINE\elo_explainer\elo_explainer.py,2
feature,E:\football_v\09_MODEL_EXPLANATION_ENGINE\xgboost_explainer\xgboost_explainer.py,2
history,E:\football_v\09_Prediction_System\prediction_history.py,1
history,E:\football_v\106_REAL_ODDS_HISTORY_ENGINE\module.py,1
recovery,E:\football_v\10_AI_AUTONOMOUS_ENGINE\auto_recovery_manager.py,2
feature,E:\football_v\10_AI_AUTONOMOUS_ENGINE\change_risk_assessor.py,1
form,E:\football_v\10_AI_AUTONOMOUS_ENGINE\dynamic_weight_adjuster.py,2
trend,E:\football_v\10_AI_AUTONOMOUS_ENGINE\error_trend_detector.py,5
history,E:\football_v\10_AI_AUTONOMOUS_ENGINE\evolution_intelligence_engine.py,1
feature,E:\football_v\10_AI_AUTONOMOUS_ENGINE\feature_self_optimizer.py,4
features,E:\football_v\10_AI_AUTONOMOUS_ENGINE\feature_self_optimizer.py,4
historical,E:\football_v\10_AI_AUTONOMOUS_ENGINE\historical_case_analyzer.py,1
history,E:\football_v\10_AI_AUTONOMOUS_ENGINE\learning_cycle_manager.py,1
history,E:\football_v\10_AI_AUTONOMOUS_ENGINE\learning_effect_tracker.py,1
history,E:\football_v\10_AI_AUTONOMOUS_ENGINE\model_change_tracker.py,1
form,E:\football_v\10_AI_AUTONOMOUS_ENGINE\monthly_performance_analyzer.py,5
history,E:\football_v\10_AI_AUTONOMOUS_ENGINE\optimization_history.py,5
rank,E:\football_v\10_AI_AUTONOMOUS_ENGINE\optimization_priority_engine.py,1
strength,E:\football_v\10_AI_AUTONOMOUS_ENGINE\prediction_explanation_engine.py,1
previous,E:\football_v\10_AI_AUTONOMOUS_ENGINE\release_validator.py,1
previous,E:\football_v\10_AI_AUTONOMOUS_ENGINE\rollback_manager.py,3
form,E:\football_v\10_AI_AUTONOMOUS_ENGINE\strategy_evolution_manager.py,1
rest,E:\football_v\10_AI_AUTONOMOUS_ENGINE\system_restore_manager.py,3
history,E:\football_v\10_AI_AUTONOMOUS_ENGINE\time_window_analyzer.py,3
history,E:\football_v\10_AI_AUTONOMOUS_ENGINE\upgrade_history_repository.py,1
history,E:\football_v\10_AI_AUTONOMOUS_ENGINE\version_control_manager.py,1
trend,E:\football_v\10_AI_AUTONOMOUS_ENGINE\tests\autonomous_engine_hil_v1_0_full_test.py,2
history,E:\football_v\10_AI_AUTONOMOUS_ENGINE\tests\autonomous_engine_v1_4_full_test.py,2
form,E:\football_v\10_AI_AUTONOMOUS_ENGINE\tests\autonomous_engine_v1_8_full_test.py,1
rest,E:\football_v\10_AI_AUTONOMOUS_ENGINE\tests\autonomous_engine_v2_4_batch_full_test.py,1
recovery,E:\football_v\10_AI_AUTONOMOUS_ENGINE\tests\autonomous_engine_v2_4_batch_full_test.py,1
historical,E:\football_v\10_AI_AUTONOMOUS_ENGINE\tests\autonomous_engine_v2_8_batch_full_test.py,1
feature,E:\football_v\10_AI_AUTONOMOUS_ENGINE\tests\optimization_suggestion_v1_1_full_test.py,2
feature,E:\football_v\10_INTEGRATION_LAYER\test\full_pipeline_test.py,1
feature,E:\football_v\111_ADVANCED_FEATURE_ENGINE\module.py,1
feature_engine,E:\football_v\111_ADVANCED_FEATURE_ENGINE\module.py,1
strength,E:\football_v\112_TEAM_STRENGTH_EVOLUTION_ENGINE\module.py,1
feature,E:\football_v\117_FEATURE_AUTO_GENERATOR\module.py,1
schedule,E:\football_v\11_AI_ORCHESTRATION_LAYER\model_scheduler\scheduler.py,2
historical,E:\football_v\11_System_Intelligence\adaptive_feedback.py,1
history,E:\football_v\11_System_Intelligence\confidence_tracker.py,2
history,E:\football_v\11_System_Intelligence\decision_memory.py,1
form,E:\football_v\11_System_Intelligence\evolution_engine.py,6
fatigue,E:\football_v\11_System_Intelligence\fatigue_engine.py,2
feature,E:\football_v\11_System_Intelligence\feature_engineering.py,2
features,E:\football_v\11_System_Intelligence\feature_engineering.py,1
form,E:\football_v\11_System_Intelligence\form_analysis_engine.py,2
historical,E:\football_v\11_System_Intelligence\historical_match_loader.py,1
history,E:\football_v\11_System_Intelligence\intelligence_feedback_loop.py,3
schedule,E:\football_v\11_System_Intelligence\intelligence_scheduler.py,1
history,E:\football_v\11_System_Intelligence\knowledge_memory_bridge.py,1
strength,E:\football_v\11_System_Intelligence\knowledge_reasoner.py,2
trend,E:\football_v\11_System_Intelligence\knowledge_reasoner.py,2
schedule,E:\football_v\11_System_Intelligence\learning_scheduler.py,1
feature,E:\football_v\11_System_Intelligence\match_feature_store.py,1
features,E:\football_v\11_System_Intelligence\match_feature_store.py,1
rest,E:\football_v\11_System_Intelligence\match_feature_store.py,1
history,E:\football_v\11_System_Intelligence\model_accuracy_memory.py,2
history,E:\football_v\11_System_Intelligence\odds_movement.py,1
history,E:\football_v\11_System_Intelligence\performance_tracker.py,5
form,E:\football_v\11_System_Intelligence\performance_tracker.py,1
history,E:\football_v\11_System_Intelligence\probability_memory.py,2
history,E:\football_v\11_System_Intelligence\reasoning_context.py,5
feature,E:\football_v\11_System_Intelligence\team_feature_builder.py,1
strength,E:\football_v\11_System_Intelligence\team_feature_builder.py,1
strength,E:\football_v\11_System_Intelligence\team_strength_engine.py,2
feature,E:\football_v\11_System_Intelligence\xgboost_predictor.py,1
features,E:\football_v\11_System_Intelligence\xgboost_predictor.py,1
schedule,E:\football_v\11_System_Intelligence\tests\test_phase3_5_controller_upgrade.py,3
strength,E:\football_v\11_System_Intelligence\tests\test_phase3_8_knowledge.py,2
feature,E:\football_v\12_AUTONOMOUS_LEARNING_ENGINE\feature_optimizer\feature_optimizer.py,5
features,E:\football_v\12_AUTONOMOUS_LEARNING_ENGINE\feature_optimizer\feature_optimizer.py,3
history,E:\football_v\146_HISTORY_CONVERSATION_STORE\module.py,1
schedule,E:\football_v\147_TASK_SCHEDULER_ENGINE\module.py,1
form,E:\football_v\14_SYSTEM_MONITORING_LAYER\performance_monitor\performance_checker.py,2
schedule,E:\football_v\15_API_INTEGRATION_LAYER\api_scheduler\scheduler.py,2
schedule,E:\football_v\16_DATABASE_GOVERNANCE_LAYER\database_backup_scheduler\database_backup_scheduler_V1.0.py,1
feature,E:\football_v\16_DATABASE_GOVERNANCE_LAYER\database_initializer\database_initializer_V1.0.py,1
feature_store,E:\football_v\16_DATABASE_GOVERNANCE_LAYER\database_initializer\database_initializer_V1.0.py,1
rest,E:\football_v\16_DATABASE_GOVERNANCE_LAYER\database_restore_manager\database_restore_manager_V1.0.py,1
rest,E:\football_v\16_DATABASE_GOVERNANCE_LAYER\restore_engine\restore_engine_V1.0.py,5
schedule,E:\football_v\18_MODEL_EXECUTION_ENGINE\prediction_scheduler\prediction_scheduler_V1.0.py,1
feature,E:\football_v\22_AI_FEATURE_STORE_LAYER\feature_builder.py,2
feature_store,E:\football_v\22_AI_FEATURE_STORE_LAYER\feature_builder.py,1
feature,E:\football_v\22_AI_FEATURE_STORE_LAYER\feature_pipeline.py,2
feature_store,E:\football_v\22_AI_FEATURE_STORE_LAYER\feature_pipeline.py,1
feature,E:\football_v\22_AI_FEATURE_STORE_LAYER\feature_registry.py,2
feature_store,E:\football_v\22_AI_FEATURE_STORE_LAYER\feature_registry.py,1
feature,E:\football_v\22_AI_FEATURE_STORE_LAYER\module.py,1
feature_store,E:\football_v\22_AI_FEATURE_STORE_LAYER\module.py,1
history,E:\football_v\23_MODEL_TRAINING_ENGINE\dataset_manager\dataset_manager_V2.0.py,1
feature,E:\football_v\23_MODEL_TRAINING_ENGINE\feature_loader\feature_loader_V2.0.py,1
feature,E:\football_v\24_PREDICTION_INTELLIGENCE_LAYER\prediction_core\predictor.py,1
features,E:\football_v\24_PREDICTION_INTELLIGENCE_LAYER\prediction_core\predictor.py,1
feature,E:\football_v\24_PREDICTION_INTELLIGENCE_LAYER\prediction_pipeline\feature_pipeline.py,1
historical,E:\football_v\25_BACKTEST_ENGINE\historical_runner.py,1
form,E:\football_v\25_BACKTEST_ENGINE\performance_report.py,1
historical,E:\football_v\25_BACKTEST_ENGINE\historical_runner\historical_runner_V2.0.py,1
schedule,E:\football_v\26_AUTOMATION_LAYER\data_scheduler.py,1
schedule,E:\football_v\26_AUTOMATION_LAYER\model_scheduler.py,1
schedule,E:\football_v\26_AUTOMATION_LAYER\scheduler\scheduler_V2.0.py,1
feature,E:\football_v\69_LIVE_MATCH_FEATURE_ENGINE\module.py,1
feature_engine,E:\football_v\69_LIVE_MATCH_FEATURE_ENGINE\module.py,1
feature,E:\football_v\76_MODEL_FEATURE_INTEGRATION\module.py,1
strength,E:\football_v\88_TEAM_STRENGTH_DYNAMIC_ENGINE\module.py,1
fatigue,E:\football_v\90_FATIGUE_ANALYSIS_ENGINE\module.py,1
rank,E:\football_v\91_CONFIDENCE_RANKING_ENGINE\module.py,1
ranking,E:\football_v\91_CONFIDENCE_RANKING_ENGINE\module.py,1
form,E:\football_v\91_FORM_TREND_ENGINE\module.py,1
trend,E:\football_v\91_FORM_TREND_ENGINE\module.py,1
feature,E:\football_v\96_MATCH_FEATURE_STORE\module.py,1
feature_store,E:\football_v\96_MATCH_FEATURE_STORE\module.py,1
feature,E:\football_v\97_TESTS\system_integration_test_V2.0.py,1
form,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\formatter.py,2
form,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\handlers.py,6
form,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\logger.py,1
form,E:\football_v\99_DOCUMENTATION\backup\Core_Backup_V1.2\core\logger.py,1
form,E:\football_v\99_DOCUMENTATION\backup\Storage_Merge_V1.0\storage_manager.py,1
feature,E:\football_v\99_DOCUMENTATION\checkpoints\Elo_Model_Migration_V1.0.py,5
features,E:\football_v\99_DOCUMENTATION\checkpoints\Elo_Model_Migration_V1.0.py,5
history,E:\football_v\99_DOCUMENTATION\checkpoints\Elo_Model_Migration_V1.0.py,9
rating,E:\football_v\99_DOCUMENTATION\checkpoints\Elo_Model_Migration_V1.0.py,28
feature,E:\football_v\99_DOCUMENTATION\checkpoints\Model_Layer_V1.3_Backup\MODEL_LAYER\feature_store_connector.py,3
features,E:\football_v\99_DOCUMENTATION\checkpoints\Model_Layer_V1.3_Backup\MODEL_LAYER\feature_store_connector.py,3
rest,E:\football_v\99_DOCUMENTATION\checkpoints\Model_Layer_V1.3_Backup\MODEL_LAYER\feature_store_connector.py,1
feature,E:\football_v\99_DOCUMENTATION\checkpoints\Model_Layer_V1.3_Backup\MODEL_LAYER\model_interface.py,1
features,E:\football_v\99_DOCUMENTATION\checkpoints\Model_Layer_V1.3_Backup\MODEL_LAYER\model_interface.py,1
feature,E:\football_v\99_DOCUMENTATION\checkpoints\Model_Layer_V1.3_Backup\MODEL_LAYER\models\dixon_coles_model.py,1
features,E:\football_v\99_DOCUMENTATION\checkpoints\Model_Layer_V1.3_Backup\MODEL_LAYER\models\dixon_coles_model.py,1
feature,E:\football_v\99_DOCUMENTATION\checkpoints\Model_Layer_V1.3_Backup\MODEL_LAYER\models\elo_model.py,5
features,E:\football_v\99_DOCUMENTATION\checkpoints\Model_Layer_V1.3_Backup\MODEL_LAYER\models\elo_model.py,5
history,E:\football_v\99_DOCUMENTATION\checkpoints\Model_Layer_V1.3_Backup\MODEL_LAYER\models\elo_model.py,9
rating,E:\football_v\99_DOCUMENTATION\checkpoints\Model_Layer_V1.3_Backup\MODEL_LAYER\models\elo_model.py,28
feature,E:\football_v\99_DOCUMENTATION\checkpoints\Model_Layer_V1.3_Backup\MODEL_LAYER\models\poisson_model.py,1
features,E:\football_v\99_DOCUMENTATION\checkpoints\Model_Layer_V1.3_Backup\MODEL_LAYER\models\poisson_model.py,1
feature,E:\football_v\99_DOCUMENTATION\checkpoints\Model_Layer_V1.3_Backup\MODEL_LAYER\models\xgboost_model.py,1
features,E:\football_v\99_DOCUMENTATION\checkpoints\Model_Layer_V1.3_Backup\MODEL_LAYER\models\xgboost_model.py,1
feature,E:\football_v\99_DOCUMENTATION\checkpoints\Model_Layer_V1.3_Backup\MODEL_LAYER\tests\model_layer_v1.3_full_test.py,1
feature_store,E:\football_v\99_DOCUMENTATION\checkpoints\Model_Layer_V1.3_Backup\MODEL_LAYER\tests\model_layer_v1.3_full_test.py,1
history,E:\football_v\99_DOCUMENTATION\checkpoints\Model_Layer_V1.3_Backup\MODEL_LAYER\tests\test_elo_model_migration.py,4
rating,E:\football_v\99_DOCUMENTATION\checkpoints\Model_Layer_V1.3_Backup\MODEL_LAYER\tests\test_elo_model_migration.py,2
form,E:\football_v\archive\logger_migration\setup_logger_module.py,9
history,E:\football_v\deploy\deploy_v15_phase3_3_reasoning.py,5
history,E:\football_v\deploy\deploy_v15_phase3_4.py,1
history,E:\football_v\deploy\deploy_v15_phase3_5.py,3
schedule,E:\football_v\deploy\deploy_v15_phase3_5.py,5
history,E:\football_v\deploy\deploy_v15_phase3_6.py,5
historical,E:\football_v\deploy\deploy_v15_phase3_6.py,1
schedule,E:\football_v\deploy\deploy_v15_phase3_6.py,4
history,E:\football_v\deploy\deploy_v15_phase3_7_real.py,5
form,E:\football_v\deploy\deploy_v15_phase3_7_real.py,8
history,E:\football_v\deploy\deploy_v15_phase5_core.py,2
feature,E:\football_v\deploy\deploy_v15_phase6_training.py,7
features,E:\football_v\deploy\deploy_v15_phase6_training.py,2
feature_store,E:\football_v\deploy\deploy_v15_phase6_training.py,1
feature_engine,E:\football_v\deploy\deploy_v15_phase6_training.py,1
history,E:\football_v\deploy\deploy_v15_phase6_training.py,2
historical,E:\football_v\deploy\deploy_v15_phase6_training.py,2
strength,E:\football_v\deploy\deploy_v15_phase6_training.py,1
rest,E:\football_v\deploy\deploy_v15_phase6_training.py,1
rating,E:\football_v\LEGACY_IMPORT\01_PREDICTION_MODELS\Dixon_Coles\dixon_coles.py,4
strength,E:\football_v\LEGACY_IMPORT\01_PREDICTION_MODELS\Dixon_Coles\dixon_coles.py,2
history,E:\football_v\LEGACY_IMPORT\01_PREDICTION_MODELS\Dixon_Coles\dixon_coles_history_engine.py,7
strength,E:\football_v\LEGACY_IMPORT\01_PREDICTION_MODELS\Dixon_Coles\dixon_coles_history_engine.py,2
history,E:\football_v\LEGACY_IMPORT\01_PREDICTION_MODELS\Elo\elo_engine.py,8
rating,E:\football_v\LEGACY_IMPORT\01_PREDICTION_MODELS\Elo\elo_engine.py,8
rating,E:\football_v\LEGACY_IMPORT\01_PREDICTION_MODELS\Poisson\poisson_engine.py,4
strength,E:\football_v\LEGACY_IMPORT\01_PREDICTION_MODELS\Poisson\poisson_engine.py,2
history,E:\football_v\LEGACY_IMPORT\01_PREDICTION_MODELS\Poisson\poisson_history_engine.py,8
strength,E:\football_v\LEGACY_IMPORT\01_PREDICTION_MODELS\Poisson\poisson_history_engine.py,2
feature,E:\football_v\LEGACY_IMPORT\01_PREDICTION_MODELS\XGBoost\xgboost_engine.py,2
features,E:\football_v\LEGACY_IMPORT\01_PREDICTION_MODELS\XGBoost\xgboost_engine.py,2
transform,E:\football_v\LEGACY_IMPORT\01_PREDICTION_MODELS\XGBoost\xgboost_engine.py,2
encoder,E:\football_v\LEGACY_IMPORT\01_PREDICTION_MODELS\XGBoost\xgboost_engine.py,6
form,E:\football_v\LEGACY_IMPORT\01_PREDICTION_MODELS\XGBoost\xgboost_engine.py,2
feature,E:\football_v\LEGACY_IMPORT\01_PREDICTION_MODELS\XGBoost\xgboost_fusion_engine.py,4
features,E:\football_v\LEGACY_IMPORT\01_PREDICTION_MODELS\XGBoost\xgboost_fusion_engine.py,4
rating,E:\football_v\LEGACY_IMPORT\01_PREDICTION_MODELS\XGBoost\xgboost_fusion_engine.py,3
strength,E:\football_v\LEGACY_IMPORT\01_PREDICTION_MODELS\XGBoost\xgboost_fusion_engine.py,4
feature,E:\football_v\LEGACY_IMPORT\01_PREDICTION_MODELS\XGBoost\xgboost_fusion_v2_engine.py,2
features,E:\football_v\LEGACY_IMPORT\01_PREDICTION_MODELS\XGBoost\xgboost_fusion_v2_engine.py,2
rating,E:\football_v\LEGACY_IMPORT\01_PREDICTION_MODELS\XGBoost\xgboost_fusion_v2_engine.py,4
form,E:\football_v\LEGACY_IMPORT\01_PREDICTION_MODELS\XGBoost\xgboost_fusion_v2_engine.py,6
team_form,E:\football_v\LEGACY_IMPORT\01_PREDICTION_MODELS\XGBoost\xgboost_fusion_v2_engine.py,2
fatigue,E:\football_v\LEGACY_IMPORT\01_PREDICTION_MODELS\XGBoost\xgboost_fusion_v2_engine.py,6
rest,E:\football_v\LEGACY_IMPORT\01_PREDICTION_MODELS\XGBoost\xgboost_fusion_v2_engine.py,4
recent,E:\football_v\LEGACY_IMPORT\02_DATA_ENGINE\fatigue_engine_v2.py,10
rating,E:\football_v\LEGACY_IMPORT\02_DATA_ENGINE\fatigue_engine_v2.py,4
fatigue,E:\football_v\LEGACY_IMPORT\02_DATA_ENGINE\fatigue_engine_v2.py,10
rest,E:\football_v\LEGACY_IMPORT\02_DATA_ENGINE\fatigue_engine_v2.py,4
history,E:\football_v\LEGACY_IMPORT\02_DATA_ENGINE\fatigue_history_engine.py,13
fatigue,E:\football_v\LEGACY_IMPORT\02_DATA_ENGINE\fatigue_history_engine.py,11
rest,E:\football_v\LEGACY_IMPORT\02_DATA_ENGINE\fatigue_history_engine.py,5
form,E:\football_v\LEGACY_IMPORT\02_DATA_ENGINE\form_engine.py,7
team_form,E:\football_v\LEGACY_IMPORT\02_DATA_ENGINE\form_engine.py,4
rating,E:\football_v\LEGACY_IMPORT\02_DATA_ENGINE\home_away_engine.py,4
strength,E:\football_v\LEGACY_IMPORT\02_DATA_ENGINE\home_away_engine.py,4
history,E:\football_v\LEGACY_IMPORT\02_DATA_ENGINE\home_away_history_engine.py,7
history,E:\football_v\LEGACY_IMPORT\02_DATA_ENGINE\team_form_history_engine.py,11
form,E:\football_v\LEGACY_IMPORT\02_DATA_ENGINE\team_form_history_engine.py,7
team_form,E:\football_v\LEGACY_IMPORT\02_DATA_ENGINE\team_form_history_engine.py,6
history,E:\football_v\LEGACY_IMPORT\03_SUPPORTING\data_audit_engine.py,1
rating,E:\football_v\LEGACY_IMPORT\03_SUPPORTING\data_audit_engine.py,2
form,E:\football_v\LEGACY_IMPORT\03_SUPPORTING\data_audit_engine.py,1
team_form,E:\football_v\LEGACY_IMPORT\03_SUPPORTING\data_audit_engine.py,1
fatigue,E:\football_v\LEGACY_IMPORT\03_SUPPORTING\data_audit_engine.py,1
rating,E:\football_v\LEGACY_IMPORT\03_SUPPORTING\dixon_coles_data.py,4
strength,E:\football_v\LEGACY_IMPORT\03_SUPPORTING\dixon_coles_data.py,2
history,E:\football_v\LEGACY_IMPORT\03_SUPPORTING\elo_engine_data.py,8
rating,E:\football_v\LEGACY_IMPORT\03_SUPPORTING\elo_engine_data.py,8
form,E:\football_v\LEGACY_IMPORT\03_SUPPORTING\import_full_data.py,1
history,E:\football_v\LEGACY_IMPORT\03_SUPPORTING\model_data_registry_engine.py,3
rating,E:\football_v\LEGACY_IMPORT\03_SUPPORTING\model_data_registry_engine.py,4
form,E:\football_v\LEGACY_IMPORT\03_SUPPORTING\model_data_registry_engine.py,1
team_form,E:\football_v\LEGACY_IMPORT\03_SUPPORTING\model_data_registry_engine.py,1
fatigue,E:\football_v\LEGACY_IMPORT\03_SUPPORTING\model_data_registry_engine.py,1
rating,E:\football_v\LEGACY_IMPORT\03_SUPPORTING\poisson_engine_data.py,4
strength,E:\football_v\LEGACY_IMPORT\03_SUPPORTING\poisson_engine_data.py,2
