size,imports,features,rows,entry_function,file,called_function,functions,dependency,layers,class,module,table,keywords,sql,lines,function,error,reason,migration,source,status,path,columns,classes,capability,line,database,count,keyword
,,,,,E:\football_v\.venv\Lib\site-packages\pip\_internal\utils\packaging.py,,check_requires_python|get_requirement|safe_extra,,PREDICTION,,,,,,,,,,,Runtime_Asset_Registry_V1.0.csv,,,,,,,,,
,,,,,E:\football_v\.venv\Lib\site-packages\pip\_internal\utils\setuptools_build.py,,make_setuptools_shim_args|make_setuptools_bdist_wheel_args|make_setuptools_clean_args|make_setuptools_develop_args|make_setuptools_egg_info_args,,PREDICTION,,,,,,,,,,,Runtime_Asset_Registry_V1.0.csv,,,,,,,,,
,,,,,E:\football_v\.venv\Lib\site-packages\pip\_internal\utils\subprocess.py,,make_command|format_command_args|reveal_command_args|call_subprocess|runner_with_spinner_message|runner,,DECISION|PREDICTION,,,,,,,,,,,Runtime_Asset_Registry_V1.0.csv,,,,,,,,,
,,,,,E:\football_v\.venv\Lib\site-packages\pip\_internal\utils\temp_dir.py,,global_tempdir_manager|tempdir_registry|__init__|set_delete|get_delete|__init__|path|__repr__|__enter__|__exit__|_create|cleanup|__init__|_generate_names|_create|onerror,,DECISION,,,,,,,,,,,Runtime_Asset_Registry_V1.0.csv,,,,TempDirectoryTypeRegistry|_Default|TempDirectory|AdjacentTempDirectory,,,,,
,,,,,E:\football_v\.venv\Lib\site-packages\pip\_internal\utils\unpacking.py,,current_umask|split_leading_dir|has_leading_dir|is_within_directory|_get_default_mode_plus_executable|set_extracted_file_to_default_mode_plus_executable|zip_item_is_executable|unzip_file|untar_file|_untar_without_filter|unpack_file|pip_filter,,DECISION,,,,,,,,,,,Runtime_Asset_Registry_V1.0.csv,,,,,,,,,
,,,,,E:\football_v\.venv\Lib\site-packages\pip\_internal\utils\wheel.py,,parse_wheel|wheel_dist_info_dir|read_wheel_metadata_file|wheel_metadata|wheel_version|check_compatibility,,RUNTIME,,,,,,,,,,,Runtime_Asset_Registry_V1.0.csv,,,,,,,,,
,,,,,E:\football_v\.venv\Lib\site-packages\pip\_internal\utils\_log.py,,getLogger|init_logging|verbose,,PREDICTION,,,,,,,,,,,Runtime_Asset_Registry_V1.0.csv,,,,VerboseLogger,,,,,
,,,,,E:\football_v\.venv\Lib\site-packages\pip\_internal\vcs\bazaar.py,,get_base_rev_args|fetch_new|switch|update|get_url_rev_and_auth|get_remote_url|get_revision|is_commit_id_equal,,PREDICTION,,,,,,,,,,,Runtime_Asset_Registry_V1.0.csv,,,,Bazaar,,,,,
,,,,,E:\football_v\.venv\Lib\site-packages\pip\_internal\vcs\git.py,,looks_like_hash|get_base_rev_args|is_immutable_rev_checkout|get_git_version|get_current_branch|get_revision_sha|_should_fetch|resolve_revision|is_commit_id_equal|fetch_new|switch|update|get_remote_url|_git_remote_to_pip_url|has_commit|get_revision|get_subdirectory|get_url_rev_and_auth|update_submodules|get_repository_root|should_add_vcs_url_prefix,,PREDICTION,,,,,,,,,,,Runtime_Asset_Registry_V1.0.csv,,,,Git,,,,,
,,,,,E:\football_v\.venv\Lib\site-packages\pip\_vendor\typing_extensions.py,,IntVar|_get_protocol_attrs|_caller|_ensure_subclassable|_set_default|_set_module|_concatenate_getitem|_has_generic_or_protocol_as_origin|_is_unpacked_typevartuple|__repr__|_should_collect_from_parameters|__repr__|final|_flatten_literal_params|_value_and_type_iter|overload|get_overloads|clear_overloads|_is_dunder|_allow_reckless_class_checks|_no_init|_type_check_issubclass_arg_1|_proto_hook|runtime_checkable|inner|_get_typeddict_qualifiers|TypedDict|is_typeddict|assert_type|_strip_extras|get_type_hints|get_origin|get_args|__instancecheck__|__init__|__getattr__|__mro_entries__|__repr__|__reduce__|__call__|__or__|__ror__|__instancecheck__|__subclasscheck__|__getitem__|LiteralString|Self|Never|_is_unpack|reveal_type|assert_never|dataclass_transform|override|_check_generic|_check_generic|_collect_type_vars|_collect_parameters|_make_nmtuple|_namedtuple_mro_entries|NamedTuple|get_original_bases|_is_unionable|is_protocol|get_protocol_members|_should_collect_from_parameters|_should_collect_from_parameters|__instancecheck__|__repr__|__new__|__eq__|__hash__|__init__|__getitem__|__init__|__setattr__|__getitem__|__new__|__init__|__subclasscheck__|__instancecheck__|__eq__|__hash__|__init_subclass__|__int__|__float__|__complex__|__bytes__|__index__|__abs__|__round__|__new__|__subclasscheck__|__init__|copy_with|__repr__|__reduce__|__eq__|__hash__|__new__|__class_getitem__|__init_subclass__|TypeAlias|__setattr__|__new__|__repr__|__reduce__|__new__|__init_subclass__|__copy__|__deepcopy__|__init__|__repr__|__eq__|__init__|__repr__|__eq__|__init__|__repr__|__hash__|__call__|__parameters__|Concatenate|TypeGuard|TypeIs|Required|NotRequired|ReadOnly|Unpack|_is_unpack|_is_unpack|_unpack_args|decorator|__init__|__call__|__new__|__call__|__init__|__mro_entries__|__repr__|__reduce__|__init__|__setattr__|__delattr__|_raise_attribute_error|__repr__|__getitem__|__reduce__|__init_subclass__|__call__|__init__|__repr__|__hash__|__eq__|_tvar_prepare_subst|__new__|__init_subclass__|args|kwargs|__init__|__repr__|__hash__|__eq__|__reduce__|__call__|__getitem__|__getitem__|__getitem__|__getitem__|__getitem__|__init__|__typing_unpacked_tuple_args__|__getitem__|__new__|__init_subclass__|__iter__|__init__|__repr__|__hash__|__eq__|__reduce__|__init_subclass__|__or__|__ror__|__or__|__ror__|_paramspec_prepare_subst|_typevartuple_prepare_subst|__init_subclass__|__new__|__init_subclass__|__init_subclass__|wrapper,,DECISION|PREDICTION|REPORT|RUNTIME,,,,,,,,,,,Runtime_Asset_Registry_V1.0.csv,,,,_Sentinel|_ExtensionsSpecialForm|_DefaultMixin|_TypeVarLikeMeta|_SpecialForm|_AnyMeta|Any|_LiteralGenericAlias|_LiteralForm|_SpecialGenericAlias|_ProtocolMeta|Protocol|SupportsInt|SupportsFloat|SupportsComplex|SupportsBytes|SupportsIndex|SupportsAbs|SupportsRound|_TypedDictMeta|_AnnotatedAlias|Annotated|NoDefaultTypeMeta|NoDefaultType|TypeVar|_Immutable|ParamSpecArgs|ParamSpecKwargs|_ConcatenateGenericAlias|deprecated|_NamedTupleMeta|Buffer|NewType|TypeAliasType|Doc|ParamSpec|ParamSpec|_ConcatenateForm|_TypeGuardForm|_TypeIsForm|_RequiredForm|_ReadOnlyForm|_UnpackSpecialForm|_UnpackAlias|_UnpackAlias|_UnpackForm|TypeVarTuple|TypeVarTuple|Dummy,,,,,
,,,,,E:\football_v\.venv\Lib\site-packages\pip\_vendor\cachecontrol\adapter.py,,__init__|send|build_response|close|_update_chunk_length,,RUNTIME,,,,,,,,,,,Runtime_Asset_Registry_V1.0.csv,,,,CacheControlAdapter,,,,,
,,,,,E:\football_v\.venv\Lib\site-packages\pip\_vendor\cachecontrol\controller.py,,parse_uri|__init__|_urlnorm|cache_url|parse_cache_control|_load_from_cache|cached_request|conditional_headers|_cache_set|cache_response|update_cached_response,,PREDICTION|RUNTIME,,,,,,,,,,,Runtime_Asset_Registry_V1.0.csv,,,,CacheController,,,,,
,,,,,E:\football_v\.venv\Lib\site-packages\pip\_vendor\cachecontrol\filewrapper.py,,__init__|__getattr__|__is_fp_closed|_close|read|_safe_read,,PREDICTION,,,,,,,,,,,Runtime_Asset_Registry_V1.0.csv,,,,CallbackFileWrapper,,,,,
,,,,,E:\football_v\.venv\Lib\site-packages\pip\_vendor\cachecontrol\serialize.py,,dumps|serialize|loads|prepare_response|_loads_v4,,RUNTIME,,,,,,,,,,,Runtime_Asset_Registry_V1.0.csv,,,,Serializer,,,,,
,,,,,E:\football_v\.venv\Lib\site-packages\pip\_vendor\cachecontrol\wrapper.py,,CacheControl,,RUNTIME,,,,,,,,,,,Runtime_Asset_Registry_V1.0.csv,,,,,,,,,
,,,,,E:\football_v\.venv\Lib\site-packages\pip\_vendor\cachecontrol\_cmd.py,,setup_logging|get_session|get_args|main,,RUNTIME,,,,,,,,,,,Runtime_Asset_Registry_V1.0.csv,,,,,,,,,
,,,,,E:\football_v\.venv\Lib\site-packages\pip\_vendor\cachecontrol\__init__.py,,,,RUNTIME,,,,,,,,,,,Runtime_Asset_Registry_V1.0.csv,,,,,,,,,
,,,,,E:\football_v\.venv\Lib\site-packages\pip\_vendor\cachecontrol\caches\file_cache.py,,_secure_open_write|url_to_file_path|__init__|encode|_fn|get|set|_write|_delete|delete|get_body|set_body|delete,,RUNTIME,,,,,,,,,,,Runtime_Asset_Registry_V1.0.csv,,,,_FileCacheMixin|FileCache|SeparateBodyFileCache,,,,,
,,,,,E:\football_v\.venv\Lib\site-packages\pip\_vendor\distlib\compat.py,,quote|_dnsname_match|match_hostname|which|__init__|__enter__|__exit__|__enter__|__exit__|open|python_implementation|callable|fsencode|fsdecode|_get_normal_name|detect_encoding|cache_from_source|valid_ident|pop|__init__|_access_check|read_or_stop|find_cookie|__init__|__missing__|__getitem__|get|__len__|__iter__|__contains__|__bool__|__repr__|fromkeys|copy|new_child|parents|__setitem__|__delitem__|popitem|pop|clear|__init__|__setitem__|__delitem__|__iter__|__reversed__|clear|popitem|keys|values|items|iterkeys|itervalues|iteritems|update|pop|setdefault|__repr__|__reduce__|copy|fromkeys|__eq__|__ne__|viewkeys|viewvalues|viewitems|__getitem__|get|__getitem__|pop|__getitem__|__init__|resolve|ext_convert|cfg_convert|convert|configure_custom|as_tuple|_recursive_repr|decorating_function|wrapper,,DECISION|PREDICTION|RUNTIME,,,,,,,,,,,Runtime_Asset_Registry_V1.0.csv,,,,ZipExtFile|ZipFile|CertificateError|Container|ChainMap|OrderedDict|ConvertingDict|ConvertingList|ConvertingTuple|BaseConfigurator,,,,,
,,,,,E:\football_v\.venv\Lib\site-packages\pip\_vendor\distlib\database.py,,make_graph|get_dependent_dists|get_required_dists|make_dist|__init__|clear|add|__init__|_get_cache_enabled|_set_cache_enabled|clear_cache|_yield_distributions|_generate_cache|distinfo_dirname|get_distributions|get_distribution|provides_distribution|get_file_path|get_exported_entries|__init__|source_url|name_and_version|provides|_get_requirements|run_requires|meta_requires|build_requires|test_requires|dev_requires|matches_requirement|__repr__|__eq__|__hash__|__init__|get_hash|__init__|__repr__|__str__|_get_records|exports|read_exports|write_exports|get_resource_path|list_installed_files|write_installed_files|check_installed_files|shared_locations|write_shared_locations|get_distinfo_resource|get_distinfo_file|list_distinfo_files|__eq__|__init__|_get_metadata|__repr__|__str__|check_installed_files|list_installed_files|list_distinfo_files|__eq__|__init__|add_distribution|add_edge|add_missing|_repr_dist|repr_node|to_dot|topological_sort|__repr__|set_name_and_version|parse_requires_data|parse_requires_path|_md5|_size,,DECISION|PREDICTION|REPORT,,,,,,,,,,,Runtime_Asset_Registry_V1.0.csv,,,,_Cache|DistributionPath|Distribution|BaseInstalledDistribution|InstalledDistribution|EggInfoDistribution|DependencyGraph,,,,,
,,,,,E:\football_v\.venv\Lib\site-packages\pip\_vendor\distlib\index.py,,__init__|_get_pypirc_command|read_configuration|save_configuration|check_credentials|register|_reader|get_sign_command|run_command|sign_file|upload_file|upload_documentation|get_verify_command|verify_signature|download_file|send_request|encode_request|search,,DECISION|PREDICTION|REPORT,,,,,,,,,,,Runtime_Asset_Registry_V1.0.csv,,,,PackageIndex,,,,,
,,,,,E:\football_v\.venv\Lib\site-packages\pip\_vendor\distlib\locators.py,,get_all_distribution_names|http_error_302|__init__|get_errors|clear_errors|clear_cache|_get_scheme|_set_scheme|_get_project|get_distribution_names|get_project|score_url|prefer_url|split_filename|convert_url_to_download_info|_get_digest|_update_version_data|locate|__init__|get_distribution_names|_get_project|__init__|get_distribution_names|_get_project|__init__|links|__init__|_prepare_threads|_wait_threads|_get_project|_is_platform_dependent|_process_download|_should_queue|_fetch|get_page|get_distribution_names|__init__|should_include|_get_project|get_distribution_names|get_distribution_names|_get_project|__init__|_get_project|__init__|clear_cache|_set_scheme|_get_project|get_distribution_names|__init__|add_distribution|remove_distribution|get_matcher|find_providers|try_to_replace|find|same_project|clean,,DECISION|PREDICTION|REPORT,,,,,,,,,,,Runtime_Asset_Registry_V1.0.csv,,,,RedirectHandler|Locator|PyPIRPCLocator|PyPIJSONLocator|Page|SimpleScrapingLocator|DirectoryLocator|JSONLocator|DistPathLocator|AggregatingLocator|DependencyFinder,,,,,
,,,,,E:\football_v\.venv\Lib\site-packages\pip\_vendor\distlib\manifest.py,,__init__|findall|add|add_many|sorted|clear|process_directive|_parse_directive|_include_pattern|_exclude_pattern|_translate_pattern|_glob_to_re|add_dir,,PREDICTION,,,,,,,,,,,Runtime_Asset_Registry_V1.0.csv,,,,Manifest,,,,,
,,,,,E:\football_v\.venv\Lib\site-packages\pip\_vendor\distlib\markers.py,,_is_version_marker|_is_literal|_get_versions|default_context|interpret|evaluate|format_full_version,,DECISION|PREDICTION,,,,,,,,,,,Runtime_Asset_Registry_V1.0.csv,,,,Evaluator,,,,,
,,,,,E:\football_v\.venv\Lib\site-packages\pip\_vendor\distlib\metadata.py,,_version2fieldlist|_best_version|_get_name_and_version|_has_marker|__init__|set_metadata_version|_write_field|__getitem__|__setitem__|__delitem__|__contains__|_convert_name|_default_value|_remove_line_prefix|__getattr__|get_fullname|is_field|is_multi_field|read|read_file|write|write_file|update|set|get|check|todict|add_requirements|keys|__iter__|values|items|__repr__|__init__|__getattribute__|_validate_value|__setattr__|name_and_version|provides|provides|get_requirements|dictionary|dependencies|dependencies|_validate_mapping|validate|todict|_from_legacy|_to_legacy|write|add_requirements|__repr__|_set|are_valid_constraints|process_entries,,DECISION|PREDICTION|REPORT|RUNTIME,,,,,,,,,,,Runtime_Asset_Registry_V1.0.csv,,,,MetadataMissingError|MetadataConflictError|MetadataUnrecognizedVersionError|MetadataInvalidError|LegacyMetadata|Metadata,,,,,
,,,,,E:\football_v\.venv\Lib\site-packages\pip\_vendor\distlib\resources.py,,register_finder|finder|finder_for_path|__init__|is_stale|get|__init__|as_stream|file_path|bytes|size|resources|__init__|_adjust_path|_make_path|_find|get_cache_info|find|get_stream|get_bytes|get_size|get_resources|is_container|iterator|__init__|_adjust_path|_find|get_cache_info|get_bytes|get_stream|get_size|get_resources|_is_directory|allowed,,PREDICTION,,,,,,,,,,,Runtime_Asset_Registry_V1.0.csv,,,,ResourceCache|ResourceBase|Resource|ResourceContainer|ResourceFinder|ZipResourceFinder,,,,,
,,,,,E:\football_v\.venv\Lib\site-packages\pip\_vendor\distlib\scripts.py,,enquote_executable|__init__|_get_alternate_executable|_build_shebang|_get_shebang|_get_script_text|get_manifest|_write_script|get_script_filenames|_make_script|_copy_script|dry_run|dry_run|make|make_multiple|_is_shell|_fix_jython_executable|_get_launcher,,PREDICTION|REPORT,,,,,,,,,,,Runtime_Asset_Registry_V1.0.csv,,,,ScriptMaker,,,,,
,,,,,E:\football_v\.venv\Lib\site-packages\pip\_vendor\distlib\util.py,,parse_marker|parse_requirement|get_resources_dests|in_venv|get_executable|proceed|extract_by_key|read_exports|write_exports|tempdir|chdir|socket_timeout|convert_path|resolve|get_export_entry|get_cache_base|path_to_cache_dir|ensure_slash|parse_credentials|get_process_umask|is_string_sequence|split_filename|parse_name_and_version|get_extras|_get_external_data|get_project_data|get_package_data|unarchive|zip_dir|iglob|_iglob|_csv_open|normalize_name|_load_pypirc|_store_pypirc|get_host_platform|get_platform|marker_var|marker_expr|marker_and|marker|get_rel_path|read_stream|__init__|__get__|__init__|_init_record|record_as_written|newer|copy_file|copy_stream|write_binary_file|write_text_file|set_mode|ensure_dir|byte_compile|ensure_removed|is_writable|commit|rollback|__init__|value|__repr__|__eq__|__init__|prefix_to_dir|clear|__init__|add|remove|get_subscribers|publish|__init__|add_node|remove_node|add|remove|is_step|get_steps|strong_connections|dot|check_path|__init__|update|increment|start|stop|maximum|percentage|format_duration|ETA|speed|__init__|make_connection|__init__|__enter__|__exit__|__init__|__iter__|next|__init__|writerow|__init__|configure_custom|__getitem__|inc_convert|__init__|reader|run_command|__init__|read|update|strongconnect|extraction_filter|connect|__init__|_conn_maker|https_open|http_open|__init__|make_connection|convert|get_versions,,DECISION|PREDICTION|REPORT,,,,,,,,,,,Runtime_Asset_Registry_V1.0.csv,,,,cached_property|FileOperator|ExportEntry|Cache|EventMixin|Sequencer|Progress|Transport|ServerProxy|CSVBase|CSVReader|CSVWriter|Configurator|SubprocessMixin|PyPIRCFile|HTTPSConnection|HTTPSHandler|HTTPSOnlyHandler|SafeTransport,,,,,
,,,,,E:\football_v\.venv\Lib\site-packages\pip\_vendor\distlib\version.py,,_pep_440_key|_match_prefix|_suggest_semantic_version|_suggest_normalized_version|_legacy_key|is_semver|_semantic_key|get_scheme|__init__|parse|_check_compatible|__eq__|__ne__|__lt__|__gt__|__le__|__ge__|__hash__|__repr__|__str__|is_prerelease|parse_requirement|__init__|match|exact_version|_check_compatible|__eq__|__ne__|__hash__|__repr__|__str__|parse|is_prerelease|_adjust_local|_match_lt|_match_gt|_match_le|_match_ge|_match_eq|_match_arbitrary|_match_ne|_match_compatible|get_parts|parse|is_prerelease|_match_compatible|make_tuple|parse|is_prerelease|__init__|is_valid_version|is_valid_matcher|is_valid_constraint_list|suggest,,DECISION|PREDICTION,,,,,,,,,,,Runtime_Asset_Registry_V1.0.csv,,,,UnsupportedVersionError|Version|Matcher|NormalizedVersion|NormalizedMatcher|LegacyVersion|LegacyMatcher|SemanticVersion|SemanticMatcher|VersionScheme,,,,,
,,,,,E:\football_v\.venv\Lib\site-packages\pip\_vendor\distlib\wheel.py,,_get_suffixes|_load_dynamic|_get_glibc_version|compatible_tags|is_compatible|_derive_abi|__init__|add|remove|find_module|load_module|__init__|filename|exists|tags|metadata|get_wheel_metadata|info|process_shebang|get_hash|write_record|write_records|build_zip|build|skip_entry|install|_get_dylib_cache|_get_extensions|is_compatible|is_mountable|mount|unmount|verify|update|sorter|get_version|update_version|__init__|__str__,,DECISION|PREDICTION|REPORT,,,,,,,,,,,Runtime_Asset_Registry_V1.0.csv,,,,Mounter|Wheel|_Version,,,,,
,,,,,E:\football_v\.venv\Lib\site-packages\pip\_vendor\distro\distro.py,,linux_distribution|id|name|version|version_parts|major_version|minor_version|build_number|like|codename|info|os_release_info|lsb_release_info|distro_release_info|uname_info|os_release_attr|lsb_release_attr|distro_release_attr|uname_attr|main|__init__|__repr__|linux_distribution|id|name|version|version_parts|major_version|minor_version|build_number|like|codename|info|os_release_info|lsb_release_info|distro_release_info|uname_info|oslevel_info|os_release_attr|lsb_release_attr|distro_release_attr|uname_attr|_os_release_info|_parse_os_release_content|_lsb_release_info|_parse_lsb_release_content|_uname_info|_oslevel_info|_debian_version|_parse_uname_content|_to_str|_distro_release_info|_parse_distro_release_file|_parse_distro_release_content|normalize|__init__|__get__,,DECISION|PREDICTION|REPORT,,,,,,,,,,,Runtime_Asset_Registry_V1.0.csv,,,,VersionDict|InfoDict|LinuxDistribution|cached_property,,,,,
,,,,,E:\football_v\.venv\Lib\site-packages\pip\_vendor\idna\codec.py,,search_function|encode|decode|_buffer_encode|_buffer_decode,,DECISION|PREDICTION,,,,,,,,,,,Runtime_Asset_Registry_V1.0.csv,,,,Codec|IncrementalEncoder|IncrementalDecoder|StreamWriter|StreamReader,,,,,
,,,,,E:\football_v\.venv\Lib\site-packages\pip\_vendor\idna\core.py,,_combining_class|_is_script|_punycode|_unot|valid_label_length|valid_string_length|check_bidi|check_initial_combiner|check_hyphen_ok|check_nfc|valid_contextj|valid_contexto|check_label|alabel|ulabel|uts46_remap|encode|decode,,PREDICTION,,,,,,,,,,,Runtime_Asset_Registry_V1.0.csv,,,,IDNAError|IDNABidiError|InvalidCodepoint|InvalidCodepointContext,,,,,
,,,,,E:\football_v\.venv\Lib\site-packages\pip\_vendor\msgpack\fallback.py,,_check_type_strict|_get_data_from_buffer|unpackb|newlist_hint|__init__|feed|_consume|_got_extradata|_get_extradata|read_bytes|_read|_reserve|_read_header|_unpack|__iter__|__next__|skip|unpack|read_array_header|read_map_header|tell|__init__|_pack|pack|pack_map_pairs|pack_array_header|pack_map_header|pack_ext_type|_pack_array_header|_pack_map_header|_pack_map_pairs|_pack_raw_header|_pack_bin_header|bytes|reset|getbuffer|__init__|write|getvalue,,REPORT,,,,,,,,,,,Runtime_Asset_Registry_V1.0.csv,,,,Unpacker|Packer|BytesIO,,,,,
,,,,,E:\football_v\.venv\Lib\site-packages\pip\_vendor\msgpack\__init__.py,,pack|packb|unpack,,REPORT,,,,,,,,,,,Runtime_Asset_Registry_V1.0.csv,,,,,,,,,
,,,,,E:\football_v\.venv\Lib\site-packages\pip\_vendor\packaging\markers.py,,_normalize_extra_values|_format_marker|_eval_op|_normalize|_evaluate_markers|format_full_version|default_environment|_repair_python_full_version|__init__|__str__|__repr__|__hash__|__eq__|evaluate,,DECISION|PREDICTION,,,,,,,,,,,Runtime_Asset_Registry_V1.0.csv,,,,InvalidMarker|UndefinedComparison|UndefinedEnvironmentName|Environment|Marker,,,,,
,,,,,E:\football_v\.venv\Lib\site-packages\pip\_vendor\packaging\metadata.py,,_parse_keywords|_parse_project_urls|_get_payload|parse_email|__init__|__init__|__set_name__|__get__|_invalid_metadata|_process_metadata_version|_process_name|_process_version|_process_summary|_process_description_content_type|_process_dynamic|_process_provides_extra|_process_requires_python|_process_requires_dist|_process_license_expression|_process_license_files|from_raw|from_email|__init__|__repr__,,DECISION|PREDICTION|REPORT,,,,,,,,,,,Runtime_Asset_Registry_V1.0.csv,,,,InvalidMetadata|RawMetadata|_Validator|Metadata|ExceptionGroup,,,,,
,,,,,E:\football_v\.venv\Lib\site-packages\pip\_vendor\packaging\specifiers.py,,_coerce_version|_version_split|_version_join|_is_not_suffix|_pad_version|__str__|__hash__|__eq__|prereleases|prereleases|contains|filter|__init__|prereleases|prereleases|operator|version|__repr__|__str__|_canonical_spec|__hash__|__eq__|_get_operator|_compare_compatible|_compare_equal|_compare_not_equal|_compare_less_than_equal|_compare_greater_than_equal|_compare_less_than|_compare_greater_than|_compare_arbitrary|__contains__|contains|filter|__init__|prereleases|prereleases|__repr__|__str__|__hash__|__and__|__eq__|__len__|__iter__|__contains__|contains|filter,,DECISION|PREDICTION,,,,,,,,,,,Runtime_Asset_Registry_V1.0.csv,,,,InvalidSpecifier|BaseSpecifier|Specifier|SpecifierSet,,,,,
,,,,,E:\football_v\.venv\Lib\site-packages\pip\_vendor\packaging\tags.py,,parse_tag|_get_config_var|_normalize_string|_is_threaded_cpython|_abi3_applies|_cpython_abis|cpython_tags|_generic_abi|generic_tags|_py_interpreter_range|compatible_tags|_mac_arch|_mac_binary_formats|mac_platforms|ios_platforms|_linux_platforms|_generic_platforms|platform_tags|interpreter_name|interpreter_version|_version_nodot|sys_tags|__init__|interpreter|abi|platform|__eq__|__hash__|__str__|__repr__,,PREDICTION|REPORT,,,,,,,,,,,Runtime_Asset_Registry_V1.0.csv,,,,Tag,,,,,
,,,,,E:\football_v\.venv\Lib\site-packages\pip\_vendor\packaging\_manylinux.py,,_parse_elf|_is_linux_armhf|_is_linux_i686|_have_compatible_abi|_glibc_version_string_confstr|_glibc_version_string_ctypes|_glibc_version_string|_parse_glibc_version|_get_glibc_version|_is_compatible|platform_tags,,PREDICTION|RUNTIME,,,,,,,,,,,Runtime_Asset_Registry_V1.0.csv,,,,_GLibCVersion,,,,,
,,,,,E:\football_v\.venv\Lib\site-packages\pip\_vendor\packaging\_musllinux.py,,_parse_musl_version|_get_musl_version|platform_tags,,PREDICTION|RUNTIME,,,,,,,,,,,Runtime_Asset_Registry_V1.0.csv,,,,_MuslVersion,,,,,
,,,,,E:\football_v\.venv\Lib\site-packages\pip\_vendor\packaging\__init__.py,,,,REPORT,,,,,,,,,,,Runtime_Asset_Registry_V1.0.csv,,,,,,,,,
,,,,,E:\football_v\.venv\Lib\site-packages\pip\_vendor\packaging\licenses\_spdx.py,,,,DECISION|REPORT|RUNTIME,,,,,,,,,,,Runtime_Asset_Registry_V1.0.csv,,,,SPDXLicense|SPDXException,,,,,
,,,,,E:\football_v\.venv\Lib\site-packages\pip\_vendor\packaging\licenses\__init__.py,,canonicalize_license_expression,,DECISION,,,,,,,,,,,Runtime_Asset_Registry_V1.0.csv,,,,InvalidLicenseExpression,,,,,
