file,keyword
E:\football_v\11_System_Intelligence\xgboost_trainer.py,XGB
E:\football_v\11_System_Intelligence\xgboost_trainer.py,model
E:\football_v\11_System_Intelligence\xgboost_trainer.py,train
E:\football_v\11_System_Intelligence\tests\test_phase3_12_probability.py,elo
E:\football_v\11_System_Intelligence\tests\test_phase3_12_probability.py,poisson
E:\football_v\11_System_Intelligence\tests\test_phase3_12_probability.py,xgboost
E:\football_v\11_System_Intelligence\tests\test_phase3_12_probability.py,XGB
E:\football_v\11_System_Intelligence\tests\test_phase3_14_prediction.py,predict
E:\football_v\11_System_Intelligence\tests\test_phase3_4_decision_fusion.py,model
E:\football_v\11_System_Intelligence\tests\test_phase3_6_self_learning.py,elo
E:\football_v\11_System_Intelligence\tests\test_phase3_6_self_learning.py,xgboost
E:\football_v\11_System_Intelligence\tests\test_phase3_6_self_learning.py,XGB
E:\football_v\11_System_Intelligence\tests\test_phase3_6_self_learning.py,model
E:\football_v\11_System_Intelligence\tests\test_phase3_system_intelligence.py,predict
E:\football_v\11_System_Intelligence\tests\test_phase4_prediction_core.py,elo
E:\football_v\11_System_Intelligence\tests\test_phase4_prediction_core.py,model
E:\football_v\11_System_Intelligence\tests\test_phase5_2_weight.py,elo
E:\football_v\11_System_Intelligence\tests\test_phase6_feedback.py,model
E:\football_v\11_System_Intelligence\tests\test_phase6_training.py,elo
E:\football_v\11_System_Intelligence\tests\test_phase6_training.py,train
E:\football_v\120_AI_REPORT_SERVICE\module.py,predict
E:\football_v\122_MODEL_STORE_LAYER\metadata_manager.py,model
E:\football_v\123_MODEL_WEIGHT_UPDATE_ENGINE\module.py,model
E:\football_v\126_MODEL_EXPLANATION_ENGINE\explanation_engine.py,model
E:\football_v\12_AUTONOMOUS_LEARNING_ENGINE\error_analysis\error_analyzer.py,predict
E:\football_v\12_AUTONOMOUS_LEARNING_ENGINE\model_learning\learning_engine.py,model
E:\football_v\13_REPORT_INTELLIGENCE_LAYER\model_report\model_report.py,model
E:\football_v\13_REPORT_INTELLIGENCE_LAYER\probability_report\probability_report.py,model
E:\football_v\143_MODEL_CALL_ORCHESTRATOR\module.py,model
E:\football_v\14_SYSTEM_MONITORING_LAYER\model_monitor\model_checker.py,elo
E:\football_v\14_SYSTEM_MONITORING_LAYER\model_monitor\model_checker.py,dixon
E:\football_v\14_SYSTEM_MONITORING_LAYER\model_monitor\model_checker.py,poisson
E:\football_v\14_SYSTEM_MONITORING_LAYER\model_monitor\model_checker.py,xgboost
E:\football_v\14_SYSTEM_MONITORING_LAYER\model_monitor\model_checker.py,XGB
E:\football_v\14_SYSTEM_MONITORING_LAYER\model_monitor\model_checker.py,model
E:\football_v\16_DATABASE_GOVERNANCE_LAYER\database_initializer\database_initializer_V1.0.py,model
E:\football_v\17_MODEL_STORE_LAYER\model_loader.py,model
E:\football_v\17_MODEL_STORE_LAYER\module.py,elo
E:\football_v\17_MODEL_STORE_LAYER\module.py,dixon
E:\football_v\17_MODEL_STORE_LAYER\module.py,dixon_coles
E:\football_v\17_MODEL_STORE_LAYER\module.py,poisson
E:\football_v\17_MODEL_STORE_LAYER\module.py,xgboost
E:\football_v\17_MODEL_STORE_LAYER\module.py,XGB
E:\football_v\17_MODEL_STORE_LAYER\module.py,model
E:\football_v\17_MODEL_STORE_LAYER\module.py,load_model
E:\football_v\17_MODEL_STORE_LAYER\model_artifact_manager\model_artifact_manager_V1.0.py,model
E:\football_v\17_MODEL_STORE_LAYER\model_cache_manager\model_cache_manager_V1.0.py,model
E:\football_v\17_MODEL_STORE_LAYER\model_deployment_manager\model_deployment_manager_V1.0.py,model
E:\football_v\17_MODEL_STORE_LAYER\model_loader\model_loader_V1.0.py,elo
E:\football_v\17_MODEL_STORE_LAYER\model_loader\model_loader_V1.0.py,dixon
E:\football_v\17_MODEL_STORE_LAYER\model_loader\model_loader_V1.0.py,poisson
E:\football_v\17_MODEL_STORE_LAYER\model_loader\model_loader_V1.0.py,xgboost
E:\football_v\17_MODEL_STORE_LAYER\model_loader\model_loader_V1.0.py,XGB
E:\football_v\17_MODEL_STORE_LAYER\model_loader\model_loader_V1.0.py,model
E:\football_v\17_MODEL_STORE_LAYER\model_loader\model_loader_V1.0.py,load_model
E:\football_v\17_MODEL_STORE_LAYER\model_metrics_manager\model_metrics_manager_V1.0.py,model
E:\football_v\17_MODEL_STORE_LAYER\model_parameter_manager\model_parameter_manager_V1.0.py,model
E:\football_v\17_MODEL_STORE_LAYER\model_registry\model_registry_V1.0.py,elo
E:\football_v\17_MODEL_STORE_LAYER\model_registry\model_registry_V1.0.py,dixon
E:\football_v\17_MODEL_STORE_LAYER\model_registry\model_registry_V1.0.py,poisson
E:\football_v\17_MODEL_STORE_LAYER\model_registry\model_registry_V1.0.py,xgboost
E:\football_v\17_MODEL_STORE_LAYER\model_registry\model_registry_V1.0.py,XGB
E:\football_v\17_MODEL_STORE_LAYER\model_registry\model_registry_V1.0.py,model
E:\football_v\17_MODEL_STORE_LAYER\model_registry\model_registry_V1.0.py,registry
E:\football_v\17_MODEL_STORE_LAYER\model_validator\model_validator_V1.0.py,model
E:\football_v\17_MODEL_STORE_LAYER\model_version_manager\model_version_manager_V1.0.py,model
E:\football_v\18_MODEL_EXECUTION_ENGINE\fusion_engine.py,model
E:\football_v\18_MODEL_EXECUTION_ENGINE\module.py,elo
E:\football_v\18_MODEL_EXECUTION_ENGINE\module.py,dixon
E:\football_v\18_MODEL_EXECUTION_ENGINE\module.py,dixon_coles
E:\football_v\18_MODEL_EXECUTION_ENGINE\module.py,poisson
E:\football_v\18_MODEL_EXECUTION_ENGINE\module.py,xgboost
E:\football_v\18_MODEL_EXECUTION_ENGINE\module.py,XGB
E:\football_v\18_MODEL_EXECUTION_ENGINE\module.py,predict
E:\football_v\18_MODEL_EXECUTION_ENGINE\batch_predictor\batch_predictor_V1.0.py,predict
E:\football_v\18_MODEL_EXECUTION_ENGINE\feature_loader\feature_loader_V1.0.py,elo
E:\football_v\18_MODEL_EXECUTION_ENGINE\feature_loader\feature_loader_V1.0.py,dixon
E:\football_v\18_MODEL_EXECUTION_ENGINE\feature_loader\feature_loader_V1.0.py,dixon_coles
E:\football_v\18_MODEL_EXECUTION_ENGINE\feature_loader\feature_loader_V1.0.py,poisson
E:\football_v\18_MODEL_EXECUTION_ENGINE\feature_loader\feature_loader_V1.0.py,xgboost
E:\football_v\18_MODEL_EXECUTION_ENGINE\feature_loader\feature_loader_V1.0.py,XGB
E:\football_v\18_MODEL_EXECUTION_ENGINE\fusion_engine\fusion_engine_V1.0.py,elo
E:\football_v\18_MODEL_EXECUTION_ENGINE\fusion_engine\fusion_engine_V1.0.py,dixon
E:\football_v\18_MODEL_EXECUTION_ENGINE\fusion_engine\fusion_engine_V1.0.py,poisson
E:\football_v\18_MODEL_EXECUTION_ENGINE\fusion_engine\fusion_engine_V1.0.py,xgboost
E:\football_v\18_MODEL_EXECUTION_ENGINE\fusion_engine\fusion_engine_V1.0.py,XGB
E:\football_v\18_MODEL_EXECUTION_ENGINE\model_loader\model_loader_V1.0.py,elo
E:\football_v\18_MODEL_EXECUTION_ENGINE\model_loader\model_loader_V1.0.py,dixon
E:\football_v\18_MODEL_EXECUTION_ENGINE\model_loader\model_loader_V1.0.py,poisson
E:\football_v\18_MODEL_EXECUTION_ENGINE\model_loader\model_loader_V1.0.py,xgboost
E:\football_v\18_MODEL_EXECUTION_ENGINE\model_loader\model_loader_V1.0.py,XGB
E:\football_v\18_MODEL_EXECUTION_ENGINE\model_loader\model_loader_V1.0.py,model
E:\football_v\18_MODEL_EXECUTION_ENGINE\model_loader\model_loader_V1.0.py,load_model
E:\football_v\18_MODEL_EXECUTION_ENGINE\prediction_pipeline\prediction_pipeline_V1.0.py,predict
E:\football_v\18_MODEL_EXECUTION_ENGINE\prediction_scheduler\prediction_scheduler_V1.0.py,predict
E:\football_v\19_API_LAYER\api_registry\api_registry_V1.0.py,registry
E:\football_v\19_API_LAYER\model_api\model_api_V1.0.py,model
E:\football_v\19_API_LAYER\prediction_api\prediction_api_V1.0.py,predict
E:\football_v\20_DASHBOARD_LAYER\model_dashboard\model_dashboard_V1.0.py,model
E:\football_v\20_DASHBOARD_LAYER\prediction_dashboard\prediction_dashboard_V1.0.py,predict
E:\football_v\21_PRODUCT_PACKAGE\version_registry\version_registry_V1.0.py,registry
E:\football_v\22_AI_FEATURE_STORE_LAYER\feature_registry.py,registry
E:\football_v\23_MODEL_TRAINING_ENGINE\dixon_coles_trainer.py,dixon
E:\football_v\23_MODEL_TRAINING_ENGINE\dixon_coles_trainer.py,dixon_coles
E:\football_v\23_MODEL_TRAINING_ENGINE\dixon_coles_trainer.py,model
E:\football_v\23_MODEL_TRAINING_ENGINE\dixon_coles_trainer.py,train
E:\football_v\23_MODEL_TRAINING_ENGINE\elo_trainer.py,elo
E:\football_v\23_MODEL_TRAINING_ENGINE\elo_trainer.py,model
E:\football_v\23_MODEL_TRAINING_ENGINE\elo_trainer.py,train
E:\football_v\23_MODEL_TRAINING_ENGINE\fusion_trainer.py,model
E:\football_v\23_MODEL_TRAINING_ENGINE\fusion_trainer.py,train
E:\football_v\23_MODEL_TRAINING_ENGINE\module.py,model
E:\football_v\23_MODEL_TRAINING_ENGINE\module.py,train
E:\football_v\23_MODEL_TRAINING_ENGINE\poisson_trainer.py,poisson
E:\football_v\23_MODEL_TRAINING_ENGINE\poisson_trainer.py,model
E:\football_v\23_MODEL_TRAINING_ENGINE\poisson_trainer.py,train
E:\football_v\23_MODEL_TRAINING_ENGINE\xgboost_trainer.py,xgboost
E:\football_v\23_MODEL_TRAINING_ENGINE\xgboost_trainer.py,XGB
E:\football_v\23_MODEL_TRAINING_ENGINE\xgboost_trainer.py,model
E:\football_v\23_MODEL_TRAINING_ENGINE\xgboost_trainer.py,train
E:\football_v\23_MODEL_TRAINING_ENGINE\evaluation_engine\evaluation_engine_V2.0.py,evaluate
E:\football_v\23_MODEL_TRAINING_ENGINE\feature_loader\feature_loader_V2.0.py,elo
E:\football_v\23_MODEL_TRAINING_ENGINE\model_trainer\model_trainer_V2.0.py,model
E:\football_v\23_MODEL_TRAINING_ENGINE\model_trainer\model_trainer_V2.0.py,train
E:\football_v\23_MODEL_TRAINING_ENGINE\tests\test_training_engine_V2.0.py,train
E:\football_v\23_MODEL_TRAINING_ENGINE\training_pipeline\training_pipeline_V2.0.py,train
E:\football_v\24_PREDICTION_INTELLIGENCE_LAYER\handicap_engine.py,predict
E:\football_v\24_PREDICTION_INTELLIGENCE_LAYER\kelly_optimizer.py,predict
E:\football_v\24_PREDICTION_INTELLIGENCE_LAYER\market_risk_engine.py,predict
E:\football_v\24_PREDICTION_INTELLIGENCE_LAYER\module.py,predict
E:\football_v\24_PREDICTION_INTELLIGENCE_LAYER\probability_engine.py,predict
E:\football_v\24_PREDICTION_INTELLIGENCE_LAYER\score_prediction_engine.py,predict
E:\football_v\24_PREDICTION_INTELLIGENCE_LAYER\output_engine\prediction_report.py,predict
E:\football_v\24_PREDICTION_INTELLIGENCE_LAYER\prediction_core\predictor.py,predict
E:\football_v\24_PREDICTION_INTELLIGENCE_LAYER\prediction_models\dixon_coles_predictor.py,dixon
E:\football_v\24_PREDICTION_INTELLIGENCE_LAYER\prediction_models\dixon_coles_predictor.py,dixon_coles
E:\football_v\24_PREDICTION_INTELLIGENCE_LAYER\prediction_models\dixon_coles_predictor.py,predict
E:\football_v\24_PREDICTION_INTELLIGENCE_LAYER\prediction_models\elo_predictor.py,elo
E:\football_v\24_PREDICTION_INTELLIGENCE_LAYER\prediction_models\elo_predictor.py,predict
E:\football_v\24_PREDICTION_INTELLIGENCE_LAYER\prediction_models\poisson_predictor.py,poisson
E:\football_v\24_PREDICTION_INTELLIGENCE_LAYER\prediction_models\poisson_predictor.py,predict
E:\football_v\24_PREDICTION_INTELLIGENCE_LAYER\prediction_models\xgboost_predictor.py,xgboost
E:\football_v\24_PREDICTION_INTELLIGENCE_LAYER\prediction_models\xgboost_predictor.py,XGB
E:\football_v\24_PREDICTION_INTELLIGENCE_LAYER\prediction_models\xgboost_predictor.py,predict
E:\football_v\24_PREDICTION_INTELLIGENCE_LAYER\prediction_pipeline\prediction_pipeline.py,predict
E:\football_v\24_PREDICTION_INTELLIGENCE_LAYER\tests\test_prediction_engine_V2.0.py,predict
E:\football_v\25_BACKTEST_ENGINE\data_split_engine\data_split_engine_V2.0.py,train
E:\football_v\26_AUTOMATION_LAYER\model_scheduler.py,model
E:\football_v\26_AUTOMATION_LAYER\prediction_job\prediction_job_V2.0.py,predict
E:\football_v\27_MODEL_FUSION_ENGINE\fusion_engine_V2.1.py,model
E:\football_v\27_MODEL_FUSION_ENGINE\model_weight_engine.py,elo
E:\football_v\27_MODEL_FUSION_ENGINE\model_weight_engine.py,dixon
E:\football_v\27_MODEL_FUSION_ENGINE\model_weight_engine.py,dixon_coles
E:\football_v\27_MODEL_FUSION_ENGINE\model_weight_engine.py,poisson
E:\football_v\27_MODEL_FUSION_ENGINE\model_weight_engine.py,xgboost
E:\football_v\27_MODEL_FUSION_ENGINE\model_weight_engine.py,XGB
E:\football_v\27_MODEL_FUSION_ENGINE\model_weight_engine.py,model
E:\football_v\29_DECISION_ENGINE\decision_engine.py,predict
E:\football_v\31_SELF_LEARNING_ENGINE\model_update_engine.py,model
E:\football_v\40_MODEL_TRAINING_PIPELINE\trainer\dixon_coles_trainer_V4.0.py,dixon
E:\football_v\40_MODEL_TRAINING_PIPELINE\trainer\dixon_coles_trainer_V4.0.py,dixon_coles
E:\football_v\40_MODEL_TRAINING_PIPELINE\trainer\dixon_coles_trainer_V4.0.py,train
E:\football_v\40_MODEL_TRAINING_PIPELINE\trainer\fusion_trainer_V4.0.py,train
E:\football_v\40_MODEL_TRAINING_PIPELINE\trainer\poisson_trainer_V4.0.py,poisson
E:\football_v\40_MODEL_TRAINING_PIPELINE\trainer\poisson_trainer_V4.0.py,train
E:\football_v\40_MODEL_TRAINING_PIPELINE\trainer\xgboost_trainer_V4.0.py,xgboost
E:\football_v\40_MODEL_TRAINING_PIPELINE\trainer\xgboost_trainer_V4.0.py,XGB
E:\football_v\40_MODEL_TRAINING_PIPELINE\trainer\xgboost_trainer_V4.0.py,train
E:\football_v\53_REAL_MATCH_QUERY_ENGINE\database_reader.py,predict
E:\football_v\70_AI_PREDICTION_CORE\module.py,predict
E:\football_v\76_MODEL_FEATURE_INTEGRATION\module.py,model
E:\football_v\77_ELO_RUNTIME_ENGINE\module.py,elo
E:\football_v\78_DIXON_COLES_RUNTIME_ENGINE\module.py,dixon
E:\football_v\78_DIXON_COLES_RUNTIME_ENGINE\module.py,dixon_coles
E:\football_v\79_POISSON_RUNTIME_ENGINE\module.py,poisson
E:\football_v\80_XGBOOST_RUNTIME_ENGINE\module.py,xgboost
E:\football_v\80_XGBOOST_RUNTIME_ENGINE\module.py,XGB
E:\football_v\81_MODEL_FUSION_PREDICTOR\module.py,model
E:\football_v\81_MODEL_FUSION_PREDICTOR\module.py,predict
E:\football_v\88_HANDICAP_PREDICTION_ENGINE\module.py,predict
E:\football_v\95_MODEL_FEEDBACK_ENGINE\module.py,model
E:\football_v\96_AI_PREDICTION_ORCHESTRATOR\module.py,predict
E:\football_v\97_MODEL_WEIGHT_OPTIMIZER\module.py,model
E:\football_v\97_TESTS\system_integration_test_V2.0.py,train
E:\football_v\97_TESTS\system_integration_test_V2.0.py,predict
E:\football_v\97_TESTS\integration_test\run_integration_test_V1.5.py,model
E:\football_v\98_PREDICTION_CONFIDENCE_ENGINE\module.py,predict
E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\feature_builder.py,predict
E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\feature_importance.py,model
E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\feature_pipeline.py,predict
E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\fusion_runner.py,predict
E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\kelly_engine.py,model
E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\match_query.py,predict
E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\model_executor.py,predict
E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\model_manager.py,model
E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\model_registry.py,model
E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\model_runner.py,predict
E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\model_version_manager.py,model
E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\prediction_engine.py,model
E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\prediction_pipeline.py,predict
E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\prediction_storage.py,predict
E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\report_generator.py,model
E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\result_writer.py,predict
E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\risk_engine.py,model
E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\risk_filter.py,predict
E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\rollback_manager.py,model
E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\test_execution_engine.py,model
E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\test_model_store.py,model
E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\weight_storage.py,model
E:\football_v\AI_RUNTIME\runtime.py,model
E:\football_v\deploy\deploy_v15_phase3_3_reasoning.py,evaluate
E:\football_v\deploy\deploy_v15_phase3_4.py,model
E:\football_v\deploy\deploy_v15_phase3_6.py,elo
E:\football_v\deploy\deploy_v15_phase3_6.py,dixon
E:\football_v\deploy\deploy_v15_phase3_6.py,dixon_coles
E:\football_v\deploy\deploy_v15_phase3_6.py,poisson
E:\football_v\deploy\deploy_v15_phase3_6.py,xgboost
E:\football_v\deploy\deploy_v15_phase3_6.py,XGB
E:\football_v\deploy\deploy_v15_phase3_6.py,model
E:\football_v\deploy\deploy_v15_phase3_6.py,predict
E:\football_v\deploy\deploy_v15_phase3_7_real.py,predict
E:\football_v\deploy\deploy_v15_phase5_core.py,elo
E:\football_v\deploy\deploy_v15_phase5_core.py,dixon
E:\football_v\deploy\deploy_v15_phase5_core.py,poisson
E:\football_v\deploy\deploy_v15_phase5_core.py,xgboost
E:\football_v\deploy\deploy_v15_phase5_core.py,XGB
E:\football_v\deploy\deploy_v15_phase5_core.py,model
E:\football_v\deploy\deploy_v15_phase5_core.py,predict
E:\football_v\deploy\deploy_v15_phase6_training.py,elo
E:\football_v\deploy\deploy_v15_phase6_training.py,dixon
E:\football_v\deploy\deploy_v15_phase6_training.py,dixon_coles
E:\football_v\deploy\deploy_v15_phase6_training.py,poisson
E:\football_v\deploy\deploy_v15_phase6_training.py,xgboost
E:\football_v\deploy\deploy_v15_phase6_training.py,XGB
E:\football_v\deploy\deploy_v15_phase6_training.py,model
E:\football_v\deploy\deploy_v15_phase6_training.py,train
E:\football_v\deploy\deploy_v15_phase6_training.py,fit
E:\football_v\deploy\deploy_v15_phase6_training.py,predict
E:\football_v\deploy\deploy_v15_phase6_training.py,evaluate
E:\football_v\deployment_scripts\deploy_remaining_batch_V1.5.py,elo
E:\football_v\deployment_scripts\deploy_remaining_batch_V1.5.py,dixon
E:\football_v\deployment_scripts\deploy_remaining_batch_V1.5.py,dixon_coles
E:\football_v\deployment_scripts\deploy_remaining_batch_V1.5.py,poisson
E:\football_v\deployment_scripts\deploy_remaining_batch_V1.5.py,xgboost
E:\football_v\deployment_scripts\deploy_remaining_batch_V1.5.py,XGB
E:\football_v\deployment_scripts\deploy_remaining_batch_V1.5.py,model
E:\football_v\deployment_scripts\deploy_remaining_batch_V1.5.py,predict
E:\football_v\deployment_scripts\deploy_remaining_batch_V1.5.py,load_model
E:\football_v\USER_INTERFACE_LAYER\command_router.py,model
